Date,Close
24/05/2019,173.136217605715
28/05/2019,173.56206810602131
29/05/2019,173.7307184196893
30/05/2019,173.9746258784012
31/05/2019,174.01037675913645
3/06/2019,174.1237511825879
4/06/2019,174.24190921355765
5/06/2019,174.35716008042476
6/06/2019,174.54739327292515
7/06/2019,174.53010557415874
10/06/2019,174.49747093058025
11/06/2019,174.57435162817725
12/06/2019,174.65342672249028
13/06/2019,174.81332458712328
14/06/2019,174.77218614039046
17/06/2019,174.71160833445387
18/06/2019,174.79461380507868
19/06/2019,174.88762302571303
20/06/2019,175.06909219113584
21/06/2019,175.05683941161067
24/06/2019,175.12143509960842
25/06/2019,175.25656933793704
26/06/2019,175.40541821055567
27/06/2019,175.64541497652345
28/06/2019,175.69329735985175
1/07/2019,175.93674581785697
2/07/2019,176.12727694493609
3/07/2019,176.3276554097465
5/07/2019,176.70328048442926
8/07/2019,177.02900157977612
9/07/2019,177.23176346684815
10/07/2019,177.43635331689438
11/07/2019,177.71922822775085
12/07/2019,177.79639759456992
15/07/2019,178.04280503504674
16/07/2019,178.20622979661485
17/07/2019,178.36620465095965
18/07/2019,178.60002165821163
19/07/2019,178.6245875333649
22/07/2019,178.70140832923755
23/07/2019,178.80758213697888
24/07/2019,178.91149961955344
25/07/2019,179.09132114949205
26/07/2019,179.0647577119343
29/07/2019,179.01222775990576
30/07/2019,179.0851183000983
31/07/2019,179.16133338846157
1/08/2019,179.31928063639256
2/08/2019,179.27681977318687
5/08/2019,179.2125759359926
6/08/2019,179.2931880544488
7/08/2019,179.38258284987558
8/08/2019,179.55887270136895
9/08/2019,179.53958159433577
12/08/2019,179.5700490150373
13/08/2019,179.6893046970183
14/08/2019,179.82020401823377
15/08/2019,180.0404581480155
16/08/2019,180.06719736835348
19/08/2019,180.24434624908142
20/08/2019,180.41412792374092
21/08/2019,180.59576381772462
22/08/2019,180.86660050106337
23/08/2019,180.94339702767508
26/08/2019,181.26367004189026
27/08/2019,181.4774274995017
28/08/2019,181.70043247487325
29/08/2019,182.00955723637242
30/08/2019,182.12106916139393
3/09/2019,182.74807860278466
4/09/2019,182.98034687840547
5/09/2019,183.2922063310908
6/09/2019,183.3995244368264
9/09/2019,183.74026887495248
10/09/2019,183.93487942748877
11/09/2019,184.12490439662952
12/09/2019,184.38692751363448
13/09/2019,184.43710411503787
16/09/2019,184.56750609622236
17/09/2019,184.68134603174465
18/09/2019,184.7867540885775
19/09/2019,184.9613785082395
20/09/2019,184.92253695765731
23/09/2019,184.788860705667
24/09/2019,184.82009655018516
25/09/2019,184.84783731915408
26/09/2019,184.95101619753677
27/09/2019,184.84816298779143
30/09/2019,184.57751536065044
1/10/2019,184.58420719738967
2/10/2019,184.59890014612535
3/10/2019,184.70079131017792
4/10/2019,184.60845796255694
7/10/2019,184.43735839412912
8/10/2019,184.49785160037473
9/10/2019,184.5751205323604
10/10/2019,184.74716773849926
11/10/2019,184.73122466407423
14/10/2019,184.8115781069666
15/10/2019,184.95794875296434
16/10/2019,185.11940102086544
17/10/2019,185.37235511566314
18/10/2019,185.43254498908374
21/10/2019,185.6996425923582
22/10/2019,185.8908955945945
23/10/2019,186.0873169258076
24/10/2019,186.36492996025012
25/10/2019,186.43931281513824
28/10/2019,186.6882429685195
29/10/2019,186.855018487374
30/10/2019,187.01918085501796
31/10/2019,187.25787200493806
1/11/2019,187.28792171335505
4/11/2019,187.38516644866925
5/11/2019,187.49990470709275
6/11/2019,187.6136138896404
7/11/2019,187.80471715122974
8/11/2019,187.79120183611042
11/11/2019,187.7909924693131
12/11/2019,187.88637509491795
13/11/2019,187.98776947605378
14/11/2019,188.1735397615229
15/11/2019,188.16138587305645
18/11/2019,188.19937474217411
19/11/2019,188.31592375217144
20/11/2019,188.4408672010977
21/11/2019,188.6513190376644
22/11/2019,188.66368178194676
25/11/2019,188.76140056991377
26/11/2019,188.88930822545777
27/11/2019,189.01966399514475
29/11/2019,189.2326834756213
2/12/2019,189.25969624211655
3/12/2019,189.34966519928298
4/12/2019,189.4358870947917
5/12/2019,189.59569445230608
6/12/2019,189.54614381470242
9/12/2019,189.40341752336093
10/12/2019,189.4391992607647
11/12/2019,189.47540816951098
12/12/2019,189.59118217077273
13/12/2019,189.50532796356066
16/12/2019,189.31573583172244
17/12/2019,189.36087242565532
18/12/2019,189.42046870215327
19/12/2019,189.57415738396563
20/12/2019,189.54091773179354
23/12/2019,189.59400668740022
24/12/2019,189.74549178134876
26/12/2019,190.20118658446222
27/12/2019,190.30018907119802
30/12/2019,190.76681461151492
31/12/2019,191.05337166873457
2/01/2020,191.75958789049244
3/01/2020,191.96907953063362
6/01/2020,192.68185202268333
7/01/2020,193.01618599667842
8/01/2020,193.3505281801864
9/01/2020,193.75946882703997
10/01/2020,193.95720261038315
13/01/2020,194.51578590238557
14/01/2020,194.76207432996674
15/01/2020,194.99249765231812
16/01/2020,195.28363371382733
17/01/2020,195.35195662968536
21/01/2020,195.5761674062259
22/01/2020,195.66001419733618
23/01/2020,195.80984441667223
24/01/2020,195.7449286599765
27/01/2020,195.5456792231753
28/01/2020,195.565971383816
29/01/2020,195.59136667658703
30/01/2020,195.70246471714384
31/01/2020,195.6192611480215
3/02/2020,195.48895773083373
4/02/2020,195.57186604066374
5/02/2020,195.67791730033647
6/02/2020,195.88612067264506
7/02/2020,195.9145795562812
10/02/2020,196.1840719871957
11/02/2020,196.41347650187666
12/02/2020,196.66820725500503
13/02/2020,197.02457987826617
14/02/2020,197.19805627743332
18/02/2020,198.19724862254662
19/02/2020,198.54679064211913
20/02/2020,198.9826370839908
21/02/2020,199.21915405851317
24/02/2020,199.96463440350186
25/02/2020,200.29563241520546
26/02/2020,200.62096697978922
27/02/2020,201.01633970669
28/02/2020,201.1971689670005
2/03/2020,201.6980856046988
3/03/2020,201.92716814978863
4/03/2020,202.14340200896137
5/03/2020,202.42439084080104
6/03/2020,202.48746524912556
9/03/2020,202.6334230606412
10/03/2020,202.74937768204782
11/03/2020,202.8576507905835
12/03/2020,203.03715751581296
13/03/2020,203.00636208864123
16/03/2020,202.92485179726856
17/03/2020,202.98487071527785
18/03/2020,203.04758599403416
19/03/2020,203.19189596088665
20/03/2020,203.1360784201355
23/03/2020,203.03646000767992
24/03/2020,203.1074468806587
25/03/2020,203.18839841350263
26/03/2020,203.35736861402387
27/03/2020,203.33174909358345
30/03/2020,203.346849948487
31/03/2020,203.4611228742079
1/04/2020,203.5864571549863
2/04/2020,203.80012008342945
3/04/2020,203.81877679791862
6/04/2020,203.95799250260657
7/04/2020,204.10904264425685
8/04/2020,204.26821114216062
9/04/2020,204.51249798908057
13/04/2020,204.75808934428127
14/04/2020,204.92232440318443
15/04/2020,205.09138111858366
16/04/2020,205.34245606614502
17/04/2020,205.39226753588844
20/04/2020,205.5896021299617
21/04/2020,205.74946009142653
22/04/2020,205.91296540448343
23/04/2020,206.1577024949683
24/04/2020,206.20077997528963
27/04/2020,206.37934419633953
28/04/2020,206.53461654371085
29/04/2020,206.69490937668766
30/04/2020,206.93808127848533
1/05/2020,206.9814746797894
4/05/2020,207.17389719241206
5/05/2020,207.33836416246277
6/05/2020,207.5101277191935
7/05/2020,207.76694603632112
8/05/2020,207.8259973035023
11/05/2020,208.07488212785196
12/05/2020,208.260179419739
13/05/2020,208.4530708577429
14/05/2020,208.73082560156934
15/05/2020,208.81010133816932
18/05/2020,209.1099271190416
19/05/2020,209.30713620791124
20/05/2020,209.50853460265287
21/05/2020,209.79092122590038
22/05/2020,209.87053629147846
26/05/2020,210.32016115489003
27/05/2020,210.49682302268843
28/05/2020,210.74939328077292
29/05/2020,210.79433782218487
