Date,Close
25/07/2019,117.89157
26/07/2019,118.57372
29/07/2019,119.17462
30/07/2019,119.68547
31/07/2019,120.28352
1/08/2019,120.85449
2/08/2019,121.3725
5/08/2019,121.94797
6/08/2019,122.59546
7/08/2019,123.372635
8/08/2019,124.27886
9/08/2019,125.23726
12/08/2019,126.120224
13/08/2019,126.77769
14/08/2019,127.21108
15/08/2019,127.41254
16/08/2019,127.30753
19/08/2019,126.93578
20/08/2019,126.25859
21/08/2019,125.33863
22/08/2019,124.217705
23/08/2019,123.065605
26/08/2019,122.14476
27/08/2019,121.231995
28/08/2019,120.33056
29/08/2019,119.611855
30/08/2019,119.214035
3/09/2019,119.015205
4/09/2019,119.24142
5/09/2019,119.761734
6/09/2019,120.34831
9/09/2019,120.93133
10/09/2019,121.46804
11/09/2019,121.950966
12/09/2019,122.45463
13/09/2019,122.911964
16/09/2019,123.23538
17/09/2019,123.55708
18/09/2019,123.93414
19/09/2019,124.33808
20/09/2019,124.666176
23/09/2019,124.87371
24/09/2019,124.66743
25/09/2019,124.10483
26/09/2019,123.50173
27/09/2019,123.01252
30/09/2019,122.70437
1/10/2019,122.64646
2/10/2019,122.82183
3/10/2019,123.23933
4/10/2019,123.88157
7/10/2019,124.67366
8/10/2019,125.60257
9/10/2019,126.60831
10/10/2019,127.56324
11/10/2019,128.39119
14/10/2019,128.81934
15/10/2019,128.91383
16/10/2019,128.81209
17/10/2019,128.46498
18/10/2019,128.04594
21/10/2019,127.6031
22/10/2019,127.10326
23/10/2019,126.79145
24/10/2019,126.7408
25/10/2019,126.80989
28/10/2019,127.19415
29/10/2019,127.70397
30/10/2019,128.21356
31/10/2019,128.65915
1/11/2019,129.14981
4/11/2019,129.74214
5/11/2019,130.44305
6/11/2019,130.94913
7/11/2019,131.27016
8/11/2019,131.49364
11/11/2019,131.73976
12/11/2019,132.0568
13/11/2019,132.46689
14/11/2019,132.85211
15/11/2019,133.19615
18/11/2019,133.57753
19/11/2019,133.92993
20/11/2019,134.10565
21/11/2019,133.92232
22/11/2019,133.4644
25/11/2019,132.98615
26/11/2019,132.48953
27/11/2019,132.1443
29/11/2019,131.99292
2/12/2019,132.251
3/12/2019,132.78986
4/12/2019,133.48088
5/12/2019,134.30234
6/12/2019,135.11682
9/12/2019,135.74307
10/12/2019,136.36588
11/12/2019,137.10022
12/12/2019,137.88516
13/12/2019,138.46384
16/12/2019,138.83775
17/12/2019,139.02754
18/12/2019,139.10135
19/12/2019,139.07443
20/12/2019,139.07324
23/12/2019,138.99593
24/12/2019,138.93903
26/12/2019,138.94609
27/12/2019,138.75758
30/12/2019,138.10399
31/12/2019,137.06071
2/01/2020,135.81677
3/01/2020,134.84868
6/01/2020,134.31114
7/01/2020,134.3322
8/01/2020,134.84563
9/01/2020,135.68204
10/01/2020,136.58678
13/01/2020,137.40567
14/01/2020,138.06802
15/01/2020,138.53148
16/01/2020,138.82036
17/01/2020,138.90901
21/01/2020,138.82045
22/01/2020,138.68326
23/01/2020,138.51976
24/01/2020,138.42493
27/01/2020,138.50618
28/01/2020,139.0799
29/01/2020,139.89734
30/01/2020,140.78444
31/01/2020,141.4405
3/02/2020,141.83322
4/02/2020,141.99208
5/02/2020,141.99962
6/02/2020,141.72568
7/02/2020,141.19121
10/02/2020,140.64597
11/02/2020,140.28702
12/02/2020,140.25772
13/02/2020,140.67468
14/02/2020,141.51219
18/02/2020,142.4882
19/02/2020,143.2387
20/02/2020,143.73314
21/02/2020,143.82292
24/02/2020,143.79295
25/02/2020,143.6726
26/02/2020,143.71202
27/02/2020,143.92969
28/02/2020,144.24988
2/03/2020,144.62909
3/03/2020,144.99757
4/03/2020,145.25119
5/03/2020,145.32846
6/03/2020,145.23834
9/03/2020,144.86336
10/03/2020,144.26524
11/03/2020,143.2737
12/03/2020,142.01959
13/03/2020,140.21835
16/03/2020,138.54361
17/03/2020,137.39014
18/03/2020,136.81493
19/03/2020,136.87964
20/03/2020,137.2947
23/03/2020,137.6863
24/03/2020,137.80063
25/03/2020,137.5097
26/03/2020,137.02786
27/03/2020,136.14062
30/03/2020,135.07877
31/03/2020,134.18333
1/04/2020,133.21991
2/04/2020,132.42894
3/04/2020,132.10063
6/04/2020,132.3474
7/04/2020,132.87462
8/04/2020,133.3306
9/04/2020,133.64317
13/04/2020,134.14867
14/04/2020,134.75963
15/04/2020,135.06317
16/04/2020,134.73883
17/04/2020,134.02731
20/04/2020,132.92845
21/04/2020,131.7815
22/04/2020,130.80354
23/04/2020,129.233
24/04/2020,127.54855
27/04/2020,125.96275
28/04/2020,124.82947
29/04/2020,124.30167
30/04/2020,125.01791
1/05/2020,126.95388
4/05/2020,129.5093
5/05/2020,132.4189
6/05/2020,135.0025
7/05/2020,136.43123
8/05/2020,137.04262
11/05/2020,136.77286
12/05/2020,136.1781
13/05/2020,135.64127
14/05/2020,135.30408
15/05/2020,135.02983
18/05/2020,134.51775
19/05/2020,133.65796
20/05/2020,132.5815
21/05/2020,131.35666
22/05/2020,130.12422
26/05/2020,128.66827
27/05/2020,127.15411
28/05/2020,126.10392
29/05/2020,126.08776
